iteration,all_current_likelihoods
228,-1110.2630661684486
229,-1110.2630661684486
230,-1110.2630661684486
231,-1110.2630661684486
232,-1110.2630661684486
233,-1110.2630661684486
234,-1110.2630661684486
235,-1110.2630661684486
236,-1110.2630661684486
237,-1110.2630661684486
238,-1110.2630661684486
239,-1110.2630661684486
240,-1110.2630661684486
241,-1110.2630661684486
242,-1110.2630661684486
243,-1110.2630661684486
244,-1110.2630661684486
245,-1110.2630661684486
246,-1110.2630661684486
247,-1110.2630661684486
248,-1110.2630661684486
249,-1110.2630661684486
250,-1110.2630661684486
251,-1110.2630661684486
252,-1110.2630661684486
253,-1110.2630661684486
254,-1110.2630661684486
255,-1110.2630661684486
256,-1110.2630661684486
257,-1110.2630661684486
258,-1110.2630661684486
259,-1110.2630661684486
260,-1110.2630661684486
261,-1110.2630661684486
262,-1110.2630661684486
263,-1110.2630661684486
264,-1110.2630661684486
265,-1110.2630661684486
266,-1110.2630661684486
267,-1110.2630661684486
268,-1110.2630661684486
269,-1110.2630661684486
270,-1110.2630661684486
271,-1110.2630661684486
272,-1110.2630661684486
273,-1110.2630661684486
274,-1110.2630661684486
275,-1110.2630661684486
276,-1110.2630661684486
277,-1110.2630661684486
278,-1110.2630661684486
279,-1110.2630661684486
280,-1110.2630661684486
281,-1110.2630661684486
282,-1110.2630661684486
283,-1110.2630661684486
284,-1110.2630661684486
285,-1110.2630661684486
286,-1110.2630661684486
287,-1110.2630661684486
288,-1110.2630661684486
289,-1110.2630661684486
290,-1110.2630661684486
291,-1110.2630661684486
292,-1110.2630661684486
293,-1110.2630661684486
294,-1110.2630661684486
295,-1110.2630661684486
296,-1110.2630661684486
297,-1110.2630661684486
298,-1110.2630661684486
299,-1110.2630661684486
300,-1110.2630661684486
301,-1110.2630661684486
302,-1110.2630661684486
303,-1110.2630661684486
304,-1110.2630661684486
305,-1110.2630661684486
306,-1110.2630661684486
307,-1110.2630661684486
308,-1110.2630661684486
309,-1110.2630661684486
310,-1110.2630661684486
311,-1110.2630661684486
312,-1110.2630661684486
313,-1110.2630661684486
314,-1110.2630661684486
315,-1110.2630661684486
316,-1110.2630661684486
317,-1110.2630661684486
318,-1110.2630661684486
319,-1110.2630661684486
320,-1110.2630661684486
321,-1110.2630661684486
322,-1110.2630661684486
323,-1110.2630661684486
324,-1110.2630661684486
325,-1110.2630661684486
326,-1110.2630661684486
327,-1110.2630661684486
328,-1110.2630661684486
329,-1110.2630661684486
330,-1110.2630661684486
331,-1110.2630661684486
332,-1110.2630661684486
333,-1110.2630661684486
334,-1110.2630661684486
335,-1110.2630661684486
336,-1110.2630661684486
337,-1110.2630661684486
338,-1110.2630661684486
339,-1110.2630661684486
340,-1110.2630661684486
341,-1110.2630661684486
342,-1110.2630661684486
343,-1110.2630661684486
344,-1110.2630661684486
345,-1110.2630661684486
346,-1110.2630661684486
347,-1110.2630661684486
348,-1110.2630661684486
349,-1110.2630661684486
350,-1110.2630661684486
351,-1110.2630661684486
352,-1110.2630661684486
353,-1110.2630661684486
354,-1110.2630661684486
355,-1110.2630661684486
356,-1110.2630661684486
357,-1110.2630661684486
358,-1110.2630661684486
359,-1110.2630661684486
360,-1110.2630661684486
361,-1110.2630661684486
362,-1110.2630661684486
363,-1110.2630661684486
364,-1110.2630661684486
365,-1110.2630661684486
366,-1110.2630661684486
367,-1110.2630661684486
368,-1110.2630661684486
369,-1110.2630661684486
370,-1110.2630661684486
371,-1110.2630661684486
372,-1110.2630661684486
373,-1110.2630661684486
374,-1110.2630661684486
375,-1110.2630661684486
376,-1110.2630661684486
377,-1110.2630661684486
378,-1110.2630661684486
379,-1110.2630661684486
380,-1110.2630661684486
381,-1110.2630661684486
382,-1110.2630661684486
383,-1110.2630661684486
384,-1110.2630661684486
385,-1110.2630661684486
386,-1110.2630661684486
387,-1110.2630661684486
388,-1110.2630661684486
389,-1110.2630661684486
390,-1110.2630661684486
391,-1110.2630661684486
392,-1110.2630661684486
393,-1110.2630661684486
394,-1110.2630661684486
395,-1110.2630661684486
396,-1110.2630661684486
397,-1110.2630661684486
398,-1110.2630661684486
399,-1110.2630661684486
400,-1110.2630661684486
401,-1110.2630661684486
402,-1110.2630661684486
403,-1110.2630661684486
404,-1110.2630661684486
405,-1110.2630661684486
406,-1110.2630661684486
407,-1110.2630661684486
408,-1110.2630661684486
409,-1110.2630661684486
410,-1110.2630661684486
411,-1110.2630661684486
412,-1110.2630661684486
413,-1110.2630661684486
414,-1110.2630661684486
415,-1110.2630661684486
416,-1110.2630661684486
417,-1110.2630661684486
418,-1110.2630661684486
419,-1110.2630661684486
420,-1110.2630661684486
421,-1110.2630661684486
422,-1110.2630661684486
423,-1110.2630661684486
424,-1110.2630661684486
425,-1110.2630661684486
426,-1110.2630661684486
427,-1110.2630661684486
428,-1110.2630661684486
429,-1110.2630661684486
430,-1110.2630661684486
431,-1110.2630661684486
432,-1110.2630661684486
433,-1110.2630661684486
434,-1110.2630661684486
435,-1110.2630661684486
436,-1110.2630661684486
437,-1110.2630661684486
438,-1110.2630661684486
439,-1110.2630661684486
440,-1110.2630661684486
441,-1110.2630661684486
442,-1110.2630661684486
443,-1110.2630661684486
444,-1110.2630661684486
445,-1110.2630661684486
446,-1110.2630661684486
447,-1110.2630661684486
448,-1110.2630661684486
449,-1110.2630661684486
450,-1110.2630661684486
451,-1110.2630661684486
452,-1110.2630661684486
453,-1110.2630661684486
454,-1110.2630661684486
455,-1110.2630661684486
456,-1110.2630661684486
457,-1110.2630661684486
458,-1110.2630661684486
459,-1110.2630661684486
460,-1110.2630661684486
461,-1110.2630661684486
462,-1110.2630661684486
463,-1110.2630661684486
464,-1110.2630661684486
465,-1110.2630661684486
466,-1110.2630661684486
467,-1110.2630661684486
468,-1110.2630661684486
469,-1110.2630661684486
470,-1110.2630661684486
471,-1110.2630661684486
472,-1110.2630661684486
473,-1110.2630661684486
474,-1110.2630661684486
475,-1110.2630661684486
476,-1110.2630661684486
477,-1110.2630661684486
478,-1110.2630661684486
479,-1110.2630661684486
480,-1110.2630661684486
481,-1110.2630661684486
482,-1110.2630661684486
483,-1110.2630661684486
484,-1110.2630661684486
485,-1110.2630661684486
486,-1110.2630661684486
487,-1110.2630661684486
488,-1110.2630661684486
489,-1110.2630661684486
490,-1110.2630661684486
491,-1110.2630661684486
492,-1110.2630661684486
493,-1110.2630661684486
494,-1110.2630661684486
495,-1110.2630661684486
496,-1110.2630661684486
497,-1110.2630661684486
498,-1110.2630661684486
499,-1110.2630661684486
500,-1110.2630661684486
501,-1110.2630661684486
502,-1110.2630661684486
503,-1110.2630661684486
504,-1110.2630661684486
505,-1110.2630661684486
506,-1110.2630661684486
507,-1110.2630661684486
508,-1110.2630661684486
509,-1110.2630661684486
510,-1110.2630661684486
511,-1110.2630661684486
512,-1110.2630661684486
513,-1110.2630661684486
514,-1110.2630661684486
515,-1110.2630661684486
516,-1110.2630661684486
517,-1110.2630661684486
518,-1110.2630661684486
519,-1110.2630661684486
520,-1110.2630661684486
521,-1110.2630661684486
522,-1110.2630661684486
523,-1110.2630661684486
524,-1110.2630661684486
525,-1110.2630661684486
526,-1110.2630661684486
527,-1110.2630661684486
528,-1110.2630661684486
529,-1110.2630661684486
530,-1110.2630661684486
531,-1110.2630661684486
532,-1110.2630661684486
533,-1110.2630661684486
534,-1110.2630661684486
535,-1110.2630661684486
536,-1110.2630661684486
537,-1110.2630661684486
538,-1110.2630661684486
539,-1110.2630661684486
540,-1110.2630661684486
541,-1110.2630661684486
542,-1110.2630661684486
543,-1110.2630661684486
544,-1110.2630661684486
545,-1110.2630661684486
546,-1110.2630661684486
547,-1110.2630661684486
548,-1110.2630661684486
549,-1110.2630661684486
550,-1110.2630661684486
551,-1110.2630661684486
552,-1110.2630661684486
553,-1110.2630661684486
554,-1110.2630661684486
555,-1110.2630661684486
556,-1110.2630661684486
557,-1110.2630661684486
558,-1110.2630661684486
559,-1110.2630661684486
560,-1110.2630661684486
561,-1110.2630661684486
562,-1110.2630661684486
563,-1110.2630661684486
564,-1110.2630661684486
565,-1110.2630661684486
566,-1110.2630661684486
567,-1110.2630661684486
568,-1110.2630661684486
569,-1110.2630661684486
570,-1110.2630661684486
571,-1110.2630661684486
572,-1110.2630661684486
573,-1110.2630661684486
574,-1110.2630661684486
575,-1110.2630661684486
576,-1110.2630661684486
577,-1110.2630661684486
578,-1110.2630661684486
579,-1110.2630661684486
580,-1110.2630661684486
581,-1110.2630661684486
582,-1110.2630661684486
583,-1110.2630661684486
584,-1110.2630661684486
585,-1110.2630661684486
586,-1110.2630661684486
587,-1110.2630661684486
588,-1110.2630661684486
589,-1110.2630661684486
590,-1110.2630661684486
591,-1110.2630661684486
592,-1110.2630661684486
593,-1110.2630661684486
594,-1110.2630661684486
595,-1110.2630661684486
596,-1110.2630661684486
597,-1110.2630661684486
598,-1110.2630661684486
599,-1110.2630661684486
600,-1110.2630661684486
601,-1110.2630661684486
602,-1110.2630661684486
603,-1110.2630661684486
604,-1110.2630661684486
605,-1110.2630661684486
606,-1110.2630661684486
607,-1110.2630661684486
608,-1110.2630661684486
609,-1110.2630661684486
610,-1110.2630661684486
611,-1110.2630661684486
612,-1110.2630661684486
613,-1110.2630661684486
614,-1110.2630661684486
615,-1110.2630661684486
616,-1110.2630661684486
617,-1110.2630661684486
618,-1110.2630661684486
619,-1110.2630661684486
620,-1110.2630661684486
621,-1110.2630661684486
622,-1110.2630661684486
623,-1110.2630661684486
624,-1110.2630661684486
625,-1110.2630661684486
626,-1110.2630661684486
627,-1110.2630661684486
628,-1110.2630661684486
629,-1110.2630661684486
630,-1110.2630661684486
631,-1110.2630661684486
632,-1110.2630661684486
633,-1110.2630661684486
634,-1110.2630661684486
635,-1110.2630661684486
636,-1110.2630661684486
637,-1110.2630661684486
638,-1110.2630661684486
639,-1110.2630661684486
640,-1110.2630661684486
641,-1110.2630661684486
642,-1110.2630661684486
643,-1110.2630661684486
644,-1110.2630661684486
645,-1110.2630661684486
646,-1110.2630661684486
647,-1110.2630661684486
648,-1110.2630661684486
649,-1110.2630661684486
650,-1110.2630661684486
651,-1110.2630661684486
652,-1110.2630661684486
653,-1110.2630661684486
654,-1110.2630661684486
655,-1110.2630661684486
656,-1110.2630661684486
657,-1110.2630661684486
658,-1110.2630661684486
659,-1110.2630661684486
660,-1110.2630661684486
661,-1110.2630661684486
662,-1110.2630661684486
663,-1110.2630661684486
664,-1110.2630661684486
665,-1110.2630661684486
666,-1110.2630661684486
667,-1110.2630661684486
668,-1110.2630661684486
669,-1110.2630661684486
670,-1110.2630661684486
671,-1110.2630661684486
672,-1110.2630661684486
673,-1110.2630661684486
674,-1110.2630661684486
675,-1110.2630661684486
676,-1110.2630661684486
677,-1110.2630661684486
678,-1110.2630661684486
679,-1110.2630661684486
680,-1110.2630661684486
681,-1110.2630661684486
682,-1110.2630661684486
683,-1110.2630661684486
684,-1110.2630661684486
685,-1110.2630661684486
686,-1110.2630661684486
687,-1110.2630661684486
688,-1110.2630661684486
689,-1110.2630661684486
690,-1110.2630661684486
691,-1110.2630661684486
692,-1110.2630661684486
693,-1110.2630661684486
694,-1110.2630661684486
695,-1110.2630661684486
696,-1110.2630661684486
697,-1110.2630661684486
698,-1110.2630661684486
699,-1110.2630661684486
700,-1110.2630661684486
701,-1110.2630661684486
702,-1110.2630661684486
703,-1110.2630661684486
704,-1110.2630661684486
705,-1110.2630661684486
706,-1110.2630661684486
707,-1110.2630661684486
708,-1110.2630661684486
709,-1110.2630661684486
710,-1110.2630661684486
711,-1110.2630661684486
712,-1110.2630661684486
713,-1110.2630661684486
714,-1110.2630661684486
715,-1110.2630661684486
716,-1110.2630661684486
717,-1110.2630661684486
718,-1110.2630661684486
719,-1110.2630661684486
720,-1110.2630661684486
721,-1110.2630661684486
722,-1110.2630661684486
723,-1110.2630661684486
724,-1110.2630661684486
725,-1110.2630661684486
726,-1110.2630661684486
727,-1110.2630661684486
728,-1110.2630661684486
729,-1110.2630661684486
730,-1110.2630661684486
731,-1110.2630661684486
732,-1110.2630661684486
733,-1110.2630661684486
734,-1110.2630661684486
735,-1110.2630661684486
736,-1110.2630661684486
737,-1110.2630661684486
738,-1110.2630661684486
739,-1110.2630661684486
740,-1110.2630661684486
741,-1110.2630661684486
742,-1110.2630661684486
743,-1110.2630661684486
744,-1110.2630661684486
745,-1110.2630661684486
746,-1110.2630661684486
747,-1110.2630661684486
748,-1110.2630661684486
749,-1110.2630661684486
750,-1110.2630661684486
751,-1110.2630661684486
752,-1110.2630661684486
753,-1110.2630661684486
754,-1110.2630661684486
755,-1110.2630661684486
756,-1110.2630661684486
757,-1110.2630661684486
758,-1110.2630661684486
759,-1110.2630661684486
760,-1110.2630661684486
761,-1110.2630661684486
762,-1110.2630661684486
763,-1110.2630661684486
764,-1110.2630661684486
765,-1110.2630661684486
766,-1110.2630661684486
767,-1110.2630661684486
768,-1110.2630661684486
769,-1110.2630661684486
770,-1110.2630661684486
771,-1110.2630661684486
772,-1110.2630661684486
773,-1110.2630661684486
774,-1110.2630661684486
775,-1110.2630661684486
776,-1110.2630661684486
777,-1110.2630661684486
778,-1110.2630661684486
779,-1110.2630661684486
780,-1110.2630661684486
781,-1110.2630661684486
782,-1110.2630661684486
783,-1110.2630661684486
784,-1110.2630661684486
785,-1110.2630661684486
786,-1110.2630661684486
787,-1110.2630661684486
788,-1110.2630661684486
789,-1110.2630661684486
790,-1110.2630661684486
791,-1110.2630661684486
792,-1110.2630661684486
793,-1110.2630661684486
794,-1110.2630661684486
795,-1110.2630661684486
796,-1110.2630661684486
797,-1110.2630661684486
798,-1110.2630661684486
799,-1110.2630661684486
800,-1110.2630661684486
801,-1110.2630661684486
802,-1110.2630661684486
803,-1110.2630661684486
804,-1110.2630661684486
805,-1110.2630661684486
806,-1110.2630661684486
807,-1110.2630661684486
808,-1110.2630661684486
809,-1110.2630661684486
810,-1110.2630661684486
811,-1110.2630661684486
812,-1110.2630661684486
813,-1110.2630661684486
814,-1110.2630661684486
815,-1110.2630661684486
816,-1110.2630661684486
817,-1110.2630661684486
818,-1110.2630661684486
819,-1110.2630661684486
820,-1110.2630661684486
821,-1110.2630661684486
822,-1110.2630661684486
823,-1110.2630661684486
824,-1110.2630661684486
825,-1110.2630661684486
826,-1110.2630661684486
827,-1110.2630661684486
828,-1110.2630661684486
829,-1110.2630661684486
830,-1110.2630661684486
831,-1110.2630661684486
832,-1110.2630661684486
833,-1110.2630661684486
834,-1110.2630661684486
835,-1110.2630661684486
836,-1110.2630661684486
837,-1110.2630661684486
838,-1110.2630661684486
839,-1110.2630661684486
840,-1110.2630661684486
841,-1110.2630661684486
842,-1110.2630661684486
843,-1110.2630661684486
844,-1110.2630661684486
845,-1110.2630661684486
846,-1110.2630661684486
847,-1110.2630661684486
848,-1110.2630661684486
849,-1110.2630661684486
850,-1110.2630661684486
851,-1110.2630661684486
852,-1110.2630661684486
853,-1110.2630661684486
854,-1110.2630661684486
855,-1110.2630661684486
856,-1110.2630661684486
857,-1110.2630661684486
858,-1110.2630661684486
859,-1110.2630661684486
860,-1110.2630661684486
861,-1110.2630661684486
862,-1110.2630661684486
863,-1110.2630661684486
864,-1110.2630661684486
865,-1110.2630661684486
866,-1110.2630661684486
867,-1110.2630661684486
868,-1110.2630661684486
869,-1110.2630661684486
870,-1110.2630661684486
871,-1110.2630661684486
872,-1110.2630661684486
873,-1110.2630661684486
874,-1110.2630661684486
875,-1110.2630661684486
876,-1110.2630661684486
877,-1110.2630661684486
878,-1110.2630661684486
879,-1110.2630661684486
880,-1110.2630661684486
881,-1110.2630661684486
882,-1110.2630661684486
883,-1110.2630661684486
884,-1110.2630661684486
885,-1110.2630661684486
886,-1110.2630661684486
887,-1110.2630661684486
888,-1110.2630661684486
889,-1110.2630661684486
890,-1110.2630661684486
891,-1110.2630661684486
892,-1110.2630661684486
893,-1110.2630661684486
894,-1110.2630661684486
895,-1110.2630661684486
896,-1110.2630661684486
897,-1110.2630661684486
898,-1110.2630661684486
899,-1110.2630661684486
900,-1110.2630661684486
901,-1110.2630661684486
902,-1110.2630661684486
903,-1110.2630661684486
904,-1110.2630661684486
905,-1110.2630661684486
906,-1110.2630661684486
907,-1110.2630661684486
908,-1110.2630661684486
909,-1110.2630661684486
910,-1110.2630661684486
911,-1110.2630661684486
912,-1110.2630661684486
913,-1110.2630661684486
914,-1110.2630661684486
915,-1110.2630661684486
916,-1110.2630661684486
917,-1110.2630661684486
918,-1110.2630661684486
919,-1110.2630661684486
920,-1110.2630661684486
921,-1110.2630661684486
922,-1110.2630661684486
923,-1110.2630661684486
924,-1110.2630661684486
925,-1110.2630661684486
926,-1110.2630661684486
927,-1110.2630661684486
928,-1110.2630661684486
929,-1110.2630661684486
930,-1110.2630661684486
931,-1110.2630661684486
932,-1110.2630661684486
933,-1110.2630661684486
934,-1110.2630661684486
935,-1110.2630661684486
936,-1110.2630661684486
937,-1110.2630661684486
938,-1110.2630661684486
939,-1110.2630661684486
940,-1110.2630661684486
941,-1110.2630661684486
942,-1110.2630661684486
943,-1110.2630661684486
944,-1110.2630661684486
945,-1110.2630661684486
946,-1110.2630661684486
947,-1110.2630661684486
948,-1110.2630661684486
949,-1110.2630661684486
950,-1110.2630661684486
951,-1110.2630661684486
952,-1110.2630661684486
953,-1110.2630661684486
954,-1110.2630661684486
955,-1110.2630661684486
956,-1110.2630661684486
957,-1110.2630661684486
958,-1110.2630661684486
959,-1110.2630661684486
960,-1110.2630661684486
961,-1110.2630661684486
962,-1110.2630661684486
963,-1110.2630661684486
964,-1110.2630661684486
965,-1110.2630661684486
966,-1110.2630661684486
967,-1110.2630661684486
968,-1110.2630661684486
969,-1110.2630661684486
970,-1110.2630661684486
971,-1110.2630661684486
972,-1110.2630661684486
973,-1110.2630661684486
974,-1110.2630661684486
975,-1110.2630661684486
976,-1110.2630661684486
977,-1110.2630661684486
978,-1110.2630661684486
979,-1110.2630661684486
980,-1110.2630661684486
981,-1110.2630661684486
982,-1110.2630661684486
983,-1110.2630661684486
984,-1110.2630661684486
985,-1110.2630661684486
986,-1110.2630661684486
987,-1110.2630661684486
988,-1110.2630661684486
989,-1110.2630661684486
990,-1110.2630661684486
991,-1110.2630661684486
992,-1110.2630661684486
993,-1110.2630661684486
994,-1110.2630661684486
995,-1110.2630661684486
996,-1110.2630661684486
997,-1110.2630661684486
998,-1110.2630661684486
999,-1110.2630661684486
1000,-1110.2630661684486
1001,-1110.2630661684486
1002,-1110.2630661684486
1003,-1110.2630661684486
1004,-1110.2630661684486
1005,-1110.2630661684486
1006,-1110.2630661684486
1007,-1110.2630661684486
1008,-1110.2630661684486
1009,-1110.2630661684486
1010,-1110.2630661684486
1011,-1110.2630661684486
1012,-1110.2630661684486
1013,-1110.2630661684486
1014,-1110.2630661684486
1015,-1110.2630661684486
1016,-1110.2630661684486
1017,-1110.2630661684486
1018,-1110.2630661684486
1019,-1110.2630661684486
1020,-1110.2630661684486
1021,-1110.2630661684486
1022,-1110.2630661684486
1023,-1110.2630661684486
1024,-1110.2630661684486
1025,-1110.2630661684486
1026,-1110.2630661684486
1027,-1110.2630661684486
1028,-1110.2630661684486
1029,-1110.2630661684486
1030,-1110.2630661684486
1031,-1110.2630661684486
1032,-1110.2630661684486
1033,-1110.2630661684486
1034,-1110.2630661684486
1035,-1110.2630661684486
1036,-1110.2630661684486
1037,-1110.2630661684486
1038,-1110.2630661684486
1039,-1110.2630661684486
1040,-1110.2630661684486
1041,-1110.2630661684486
1042,-1110.2630661684486
1043,-1110.2630661684486
1044,-1110.2630661684486
1045,-1110.2630661684486
1046,-1110.2630661684486
1047,-1110.2630661684486
1048,-1110.2630661684486
1049,-1110.2630661684486
1050,-1110.2630661684486
1051,-1110.2630661684486
1052,-1110.2630661684486
1053,-1110.2630661684486
1054,-1110.2630661684486
1055,-1110.2630661684486
1056,-1110.2630661684486
1057,-1110.2630661684486
1058,-1110.2630661684486
1059,-1110.2630661684486
1060,-1110.2630661684486
1061,-1110.2630661684486
1062,-1110.2630661684486
1063,-1110.2630661684486
1064,-1110.2630661684486
1065,-1110.2630661684486
1066,-1110.2630661684486
1067,-1110.2630661684486
1068,-1110.2630661684486
1069,-1110.2630661684486
1070,-1110.2630661684486
1071,-1110.2630661684486
1072,-1110.2630661684486
1073,-1110.2630661684486
1074,-1110.2630661684486
1075,-1110.2630661684486
1076,-1110.2630661684486
1077,-1110.2630661684486
1078,-1110.2630661684486
1079,-1110.2630661684486
1080,-1110.2630661684486
1081,-1110.2630661684486
1082,-1110.2630661684486
1083,-1110.2630661684486
1084,-1110.2630661684486
1085,-1110.2630661684486
1086,-1110.2630661684486
1087,-1110.2630661684486
1088,-1110.2630661684486
1089,-1110.2630661684486
1090,-1110.2630661684486
1091,-1110.2630661684486
1092,-1110.2630661684486
1093,-1110.2630661684486
1094,-1110.2630661684486
1095,-1110.2630661684486
1096,-1110.2630661684486
1097,-1110.2630661684486
1098,-1110.2630661684486
1099,-1110.2630661684486
1100,-1110.2630661684486
1101,-1110.2630661684486
1102,-1110.2630661684486
1103,-1110.2630661684486
1104,-1110.2630661684486
1105,-1110.2630661684486
1106,-1110.2630661684486
1107,-1110.2630661684486
1108,-1110.2630661684486
1109,-1110.2630661684486
1110,-1110.2630661684486
1111,-1110.2630661684486
1112,-1110.2630661684486
1113,-1110.2630661684486
1114,-1110.2630661684486
1115,-1110.2630661684486
1116,-1110.2630661684486
1117,-1110.2630661684486
1118,-1110.2630661684486
1119,-1110.2630661684486
1120,-1110.2630661684486
1121,-1110.2630661684486
1122,-1110.2630661684486
1123,-1110.2630661684486
1124,-1110.2630661684486
1125,-1110.2630661684486
1126,-1110.2630661684486
1127,-1110.2630661684486
1128,-1110.2630661684486
1129,-1110.2630661684486
1130,-1110.2630661684486
1131,-1110.2630661684486
1132,-1110.2630661684486
1133,-1110.2630661684486
1134,-1110.2630661684486
1135,-1110.2630661684486
1136,-1110.2630661684486
1137,-1110.2630661684486
1138,-1110.2630661684486
1139,-1110.2630661684486
1140,-1110.2630661684486
1141,-1110.2630661684486
1142,-1110.2630661684486
1143,-1110.2630661684486
1144,-1110.2630661684486
1145,-1110.2630661684486
1146,-1110.2630661684486
1147,-1110.2630661684486
1148,-1110.2630661684486
1149,-1110.2630661684486
1150,-1110.2630661684486
1151,-1110.2630661684486
